"ID","Localisation","Rack","Nom du matériel","MODELE","Type","Nb Elts","Architecture","U","MARQUE","numéro de série","CONSO(Watt)","I","PDUOndulé","PDUNormal","cluster","critique","domaine","gestion","Action","Phase","Salle","Îlot","Baie","Baie00","FCTotal","FCCalculé","FCUtilisé","FCFutur","RJ45Total","RJ45Calculé","RJ45Utilisé","RJ45Futur","10GbpsFutur","RJ45CM","IPMI Dédié","IPMIUtilisé","IPMIFutur","Slot 1","Slot 2","Slot 3","Slot 4","Slot 5","Slot 6","Slot 7",,,,,,,,"IP","Hostname <> Machine","Etat configuration réseau","Actions conf réseau à mener","IPMI Futur","RJ Futur","RJabrancher","Couleurcable","confswitch","nomcable","SommeRJ",,,,,,,
378,"TPB -1","VMBD1","SGBD-PRODB-01","PowerEdge R900","Serveur",1,"Rackable",4,"DELL","2QYH34J",770,"3,35",,,,,"Singleton admin","DOIP","Déménagement",4,"Stock",,,"00",2,2,2,0,,4,3,0,,4,0,,0,,,,,,"1FC","1FC","Err :502","Err :502","Err :502","Err :502","Err :502",-1,-1,"10.167.132.7",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
379,"TPB -1","VMBD1","SGBD-PRODC-01","PowerEdge R910","Serveur",1,"Rackable",4,"DELL","DVMJR4J",620,"2,70",,,,,"Singleton admin","DOIP","Déménagement",4,"Stock",,,"00",2,2,2,0,,4,2,0,,4,1,1,0,"1FC","1FC",,,,,,-1,-1,"Err :502","Err :502","Err :502","Err :502","Err :502","10.167.132.13",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
380,"TPB -1","VMBD1","SGBD-PRODM2-01","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","FWT3Y4J",416,"1,81",,,"Sgbd-prodm2","","Cluster Messagerie","DOIP","Déménagement",4,"Stock",,,"00",2,2,2,0,,6,2,0,,4,0,,0,"2RJ","2FC",,,,"SAS",,2,-2,"Err :502","Err :502","Err :502","Err :502","Err :502","10.167.132.19",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
71,"TPB -1","DEM2","SGBD-PRODM2-02","PowerEdge R810","Serveur",1,"Rackable",2,"DELL","GWT3Y4J",418,"1,82",,,"Sgbd-prodm2","","Cluster Messagerie","DOIP","Déménagement",4,"Stock",,,"00",2,2,2,0,,8,2,0,,4,0,,0,"2RJ","2FC",,,,"2SAS",,2,-2,"Err :502","Err :502","Err :502",2,"Err :502","10.167.132.20",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
367,"TPB -1","Stock","STOCK ou DOMAINES","PowerEdge 2950","Serveur",1,"Rackable",2,"DELL","85QM03J",,,,,,,"Stock","DOIP","Déménagement",4,"Stock",,,"00",0,0,0,0,,2,,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
368,"TPB -1","Stock","STOCK ou DOMAINES","PowerEdge R900","Serveur",1,"Rackable",4,"DELL","7NVTQ3J",,,,,,,"Stock","DOIP","Déménagement",4,"Stock",,,"00",0,0,0,0,,4,,0,,4,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
369,"TPB -1","Stock","STOCK ou DOMAINES","PowerEdge R900","Serveur",1,"Rackable",4,"DELL","3QYH34J",,,,,,,"Stock","DOIP","Déménagement",4,"Stock",,,"00",0,0,0,0,,4,,0,,4,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
370,"TPB -1","Stock","STOCK ou DOMAINES","PowerEdge R900","Serveur",1,"Rackable",4,"DELL","4QYH34J",,,,,,,"Stock","DOIP","Déménagement",4,"Stock",,,"00",0,0,0,0,,4,,0,,4,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
265,"TPB -1","MESS 3","TEST-CYRUS","PowerEdge R900","Serveur",1,"Rackable",4,"DELL","5QYH34J",770,"3,35",,,,,"Singleton Messagerie","DOIP","Déménagement",4,"Stock",,,"00",0,0,0,0,,4,1,0,,4,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.125.25",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
307,"TPB -1","SINGLE 1","WSUS2008","PowerEdge R710","Serveur",1,"Rackable",2,"DELL","HLCQP4J",146,"0,63","D.38","G2-D3",,,"Singleton admin","DOIP","Déménagement",4,"Stock",,,"00",0,0,0,0,,4,1,0,,4,1,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
22,"TPA 1","Table",,"EqualLogic PS6000XV","Baie de disques",1,"Rackable",3,"DELL","53VG3H1",440,,,,,,"bureautique","ATL","Déménagement",4,"Stock",,,"00",0,0,0,0,,8,8,0,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
23,"TPA 12","TPA12",,"EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","4Z6XMQ1",440,,,,,,"Stock","ATL","Déménagement",4,"Stock",,,"00",0,0,0,0,,8,8,0,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
32,"TPA 12","TPA12",,"EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","GL9HYH1",440,,,,,,"Stock","ATL","Déménagement",4,"Stock",,,"00",0,0,0,0,,8,0,0,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
33,"TPA 12","TPA12",,"EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","C27XMQ1",440,,,,,,"Stock","ATL","Déménagement",4,"Stock",,,"00",0,0,0,0,,8,0,0,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
34,"TPA 12","TPA12",,"EqualLogic PS6000","Baie de disques",1,"Rackable",3,"DELL","FF7CVL1",440,,,,,,"Stock","ATL","Déménagement",4,"Stock",,,"00",0,0,0,0,,8,0,0,,8,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Stocker",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
282,"TPB -1","ROUEN","ADMIN-01","Express5800 - 120RG-2","Serveur",1,"Rackable",2,"BULL",800063990093,600,"2,61",,,,,"Singleton Messagerie","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,2,0,,2,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.99",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
283,"TPB -1","ROUEN","ADMIN-02","Express5800 - 120RG-2","Serveur",1,"Rackable",2,"BULL",,600,"2,61",,,,,"Singleton Messagerie","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,2,0,,2,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.100",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
291,"TPB -1","SINGLE 1","ARGENT","Express5800 - 120RD-1","Serveur",1,"Rackable",1,"BULL",800023890097,350,"1,52","2.11",,,,"Singleton admin","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,1,0,,2,1,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.160.4",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
188,"TPB -1","ETAGERES","ASTREINTE",,"Micro",1,"Tour",0,"HP","CZC732189N",,"0,00",,,,,"Singleton admin","DOIP","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.166.136.136",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
128,"TPB -1","DIEPPE","BAIE AJARIS","EXP 400","Baie de disques",1,"Rackable",3,"IBM",,500,,,,,,"Singleton DG","ATL","A dégager",0,"A dégager",,,"00",0,0,0,0,,1,,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
189,"TPB -1","ETAGERES","CGDD-01","PowerEdge 2800","Serveur",1,"Tour",0,"DELL","6KQD72J",320,"1,39",,,,,"Singleton DG","CGDD","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,1,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
192,"TPB -1","ETAGERES","CGEDD - APPLI RESERVATION","Sempron","Micro",1,"Tour",0,"HP","CZC0368W2M",,"0,00",,,,,"Singleton DG","CGEDD","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
193,"TPB -1","ETAGERES","CGEDD – CGPC – SIMP","Sempron","Micro",1,"Tour",0,"HP","CZC9446C1Y",,"0,00",,,,,"Singleton DG","CGEDD","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
196,"TPB -1","ETAGERES","CHLORE","Pserie 630 ( 7028-6E4)","Serveur",1,"Tour",0,"IBM","XDU-6E4-FF81A",330,"1,43",,,,,"Singleton admin","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,1,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.133.4",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
199,"TPB -1","ETAGERES","DGALN / DATA3","PowerEdge 2900","Serveur",1,"Tour",0,"DELL","BBS1H2J",930,"4,04",,,,,"Singleton DG","DGALN","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,2,1,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
200,"TPB -1","ETAGERES","DGALN / UC – INTRA","Sempron","Micro",1,"Tour",0,"HP","CCZC944517H",,"0,00",,,,,"Singleton DG","DGALN","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
201,"TPB -1","ETAGERES","DGUHC-APP2 (DGALN)","PowerEdge 2900","Serveur",1,"Tour",0,"DELL","8BS1H2J",930,"4,04",,,,,"Singleton DG","DGALN","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
202,"TPB -1","ETAGERES","DGUHC-DEV1 (DGALN)","PowerEdge 2900","Serveur",1,"Tour",0,"DELL","9BS1H2J",930,"4,04",,,,,"Singleton DG","DGALN","Virtualisé",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Virtualiser et déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
203,"TPB -1","ETAGERES","DNS-MAITRE","PowerEdge 2400","Serveur",1,"Tour",0,"DELL","CGFT50J",330,"1,43",,,,,"bureautique","DOIP/ATL","A virtualiser",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
168,"TPB -1","DON 1","DS4500 /1","DS4500","Baie de disques",8,"Rackable",24,"IBM",,3279,"14,26",,,,,"Stockage IBM","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,0,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.57",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
174,"TPB -1","DON 2","DS4500 /2","DS4500","Baie de disques",8,"Rackable",24,"IBM",,390,"1,70",,,,,"Stockage IBM","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,0,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.58",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
284,"TPB -1","ROUEN","FRANCIUM","Proliant DL360","Serveur",1,"Rackable",1,"HP","Gbj539003M",325,"1,41",,,"denyall","","Cluster admin","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,2,0,,2,1,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502"," 192.168.145.41",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
285,"TPB -1","ROUEN","GALLIUM","Proliant DL360","Serveur",1,"Rackable",1,"HP","Gbj538063D",,"0,00",,,"denyall","","Cluster admin","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,2,0,,2,1,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","192.168.145.42",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
204,"TPB -1","ETAGERES","MAJ.EQUILINUX.ALERTE.I2","PowerEdge 2500","Serveur",1,"Tour",0,"DELL","10SC90J",600,"2,61",,,,,"Singleton admin","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
171,"TPB -1","DON 1","REHCTRL-01","DS4500","Contrôleur",1,"Rackable",4,"IBM",,230,"1,00",,,,,"Stockage IBM","DOIP/DOIF","A dégager",0,"A dégager",,,"00",0,0,8,0,,2,2,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.57",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
178,"TPB -1","DON 2","REHCTRL-02","DS4500","Contrôleur",1,"Rackable",4,"IBM",,230,"1,00",,,,,"Stockage IBM","DOIP/DOIF","A dégager",0,"A dégager",,,"00",0,0,8,0,,2,2,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.128.58",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
281,"TPB -1","RH2","REHDON-02","9117-570","Serveur",1,"Rackable",4,"IBM","65-BD17F",1300,"5,65",,,"?",,"REHUCIT","DOIP/DOIF","A dégager",0,"A dégager",,,"00",2,0,2,0,,2,4,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
279,"TPB -1","RH2","REHDON-02-EXT","7311-D20","Serveur",1,"Rackable",4,"IBM","65-B034A",227,"0,99",,,,,"REHUCIT","DOIP/DOIF","A dégager",0,"A dégager",,,"00",4,0,4,0,,2,0,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
272,"TPB -1","RH1","REHDON01","9117-570","Serveur",1,"Rackable",4,"IBM","65-BD1DF",1300,"5,65",,,,,"REHUCIT","DOIP/DOIF","A dégager",0,"A dégager",,,"00",2,2,2,0,,4,3,0,,1,2,1,0,"1RJ","1FC","1RJ","1RJ","1FC",,,1,-1,1,1,-1,"Err :502","Err :502","-",,"?","?",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
273,"TPB -1","RH1","REHDON01-EXT","7311-D20","Serveur",1,"Rackable",4,"IBM","65-B035A",227,"0,99",,,,,"REHUCIT","DOIP/DOIF","A dégager",0,"A dégager",,,"00",4,4,4,0,,2,0,0,,2,0,0,0,"1FC",,"1FC",,"1FC",,"1FC",-1,"Err :502",-1,"Err :502",-1,"Err :502",-1,"-",,"?","?",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
274,"TPB -1","RH1","REHHMC-01","Xseries 336","Serveur",1,"Rackable",5,"IBM","65-9615A",585,"2,54",,,"?",,"REHUCIT","DOIP/DOIF","A dégager",0,"A dégager",,,"00",0,0,0,0,,1,1,0,,1,,1,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"?",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
280,"TPB -1","RH2","REHHMC-02","Xseries 336","Serveur",1,"Rackable",5,"IBM","65-9613A",585,"2,54",,,"?",,"REHUCIT","DOIP/DOIF","A dégager",0,"A dégager",,,"00",0,0,0,0,,2,2,0,,2,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","-",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
172,"TPB -1","DON 1","rehsan1",4100,"SAN",1,"Rackable",1,"Brocade",,,,,,"∞","","Commutateur SAN","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,1,,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.51",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
173,"TPB -1","DON 1","rehsan2",4100,"SAN",1,"Rackable",1,"Brocade",,,,,,"∞","","Commutateur SAN","DOIP","A dégager",0,"A dégager",,,"00",0,0,0,0,,1,,0,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.52",,,"Déclasser",0,0,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
384,"TPB -2","Stock","SXT_SEQ70a:Slot1","X670-48x","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,2,1,0,"00",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
333,"TPB -1","Stock","fabric1-66",6520,"SAN",1,"Rackable",2,"Brocade",,,,,,"∞","","Commutateur SAN","DOIP","Déménagement",1,2,1,0,"00",0,0,0,0,,1,1,1,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.66",,"?","?",0,1,"cm1","Gris","u1629","A17",1,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
334,"TPB -1","Stock","fabric2-68",6520,"SAN",1,"Rackable",2,"Brocade",,,,,,"∞","","Commutateur SAN","DOIP","Déménagement",1,2,1,0,"00",0,0,0,0,,1,1,1,,1,,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.129.68",,"?","?",0,1,"cm1","Gris","u1629","A18",1,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
413,"TPB -2","Stock","SXT_SEQ65a:Slot1","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,2,1,1,"01",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
184,"TPB -1","DON-04","PILLAR – Pilot, Slammer, Brick 01-14","Axiom 600","Baie de disques",16,"Rackable",33,"PILLAR",,5908,"25,69",,,"∞","","Stockage Pillar","DOIP","Déménagement",1,2,1,1,"01",0,0,4,4,,3,2,2,,3,0,,0,,,,,,,,"Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","Err :502","10.167.0.6","San-02","?","?",0,2,"cm1;cm2","R;V","u1500;u1500","A01;B01",2,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
417,"TPB -2","Stock","SXT_SEQ75a:Slot1","X460-48t","Switch",1,"Rackable",1,"Extreme Networks",,,,,,,,"Switch","DOIP","Installation DOIP",1,2,1,3,"03",,,,0,,48,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
118,"TPB -1","DEM6","LDAPSMB-10","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","5ZQPQ52",280,"1,22",,,"ldapsmb","","Cluster Messagerie","DOIP","Déménagement",2,2,1,3,"03",1,1,0,0,,8,2,4,,4,1,,1,,,"4RJ",,,"1FC",,"Err :502","Err :502",4,"Err :502","Err :502",-1,"Err :502","10.167.128.202",,"Eth0(10.167.128.202),eth1(10.167.255.4)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.202. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 10.128.255.4 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1704;u1804;u1804;u1809;u1809","B44;A20;B20;A21;B21",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
76,"TPB -1","DEM3","LDAPSMB-08","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","8KMKF02",364,"1,58",,,"ldapsmb","","Cluster Messagerie","DOIP","Déménagement",2,2,1,3,"03",2,2,0,0,,4,1,4,,4,1,,1,,,"1FC","1FC",,,,"Err :502","Err :502",-1,-1,"Err :502","Err :502","Err :502","10.167.128.200",,"eth0 (je trouve 8 RJ utilisables contre 4 dans l'inventaire)","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.200. Créer un bond1 avec eth2 et eth3, lui affecter l'ip 10.128.255.2 – Fait",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1704;u1804;u1804;u1809;u1809","A44;A18;B18;A19;B19",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
126,"TPB -1","DEM6","PG-M2-02","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","GYQPQ52",280,"1,22",,,"Pg-replication","","Cluster admin","DOIP","Déménagement",2,2,1,3,"03",1,1,0,0,,8,2,4,,4,1,,1,,,"4RJ",,,"1FC",,"Err :502","Err :502",4,"Err :502","Err :502",-1,"Err :502","10.167.132.125","Pg-m2-02","bond0(eth0-eth1,10.167.132.125 + vlan1504) + bond1(eth2-eth3,10.128.255.2)","Déménagement en l'état",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1832;u1632,t1504;u1632,t1504;xxx;xxx","B45;A16;B16;A17;B17",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
62,"TPB -1","DEM2","H-SGBD-02","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","6Z4LJ32",252,"1,10",,,"H-sgbd","","Cluster admin","DOIP","Déménagement",2,2,1,3,"03",2,2,2,2,,12,4,4,,4,1,,1,,,"1FC","1FC","4RJ","4RJ",,"Err :502","Err :502",-1,-1,4,4,"Err :502","10.167.129.126",,"Je ne peux pas m'authentifier sur la machine","Déménagement en l'état",1,4,"ipmi1;cm1;cm2;cm3;cm4","G;R;V;R;V","u1829;u1629;u1629;t1504,t1507,t1632,t1635,t1640;t1504,t1507,t1632,t1635,t1640","A45;A14;B14;A15;B15",5,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
89,"TPB -1","DEM4","H-ACAI-08","PowerEdge R820","Serveur",1,"Rackable",2,"DELL","GPH4ZZ1",210,"0,91",,,"H-acai","","Cluster admin","DOIP","Déménagement",2,2,1,3,"03",2,2,2,2,,8,6,6,,4,1,,1,"4RJ","1FC",,,,"1FC",,4,-1,"Err :502","Err :502","Err :502",-1,"Err :502","10.167.129.128",,,"Déménagement en l'état",1,6,"ipmi1;cm1;cm2;cm3;slot1/1;slot1/2;slot1/3","G;R;R;R;V;V;V","u1829;u1629,t1501;t1503,t1566,t1568,t1570,t1629,t1631,t1803;t1504,t1505,t1512,t1523,t1571,t1623,t1632,t1633,t1640,t1651;u1629,t1501;t1503,t1566,t1568,t1570,t1629,t1631,t1803;t1504,t1505,t1512,t1523,t1571,t1623,t1632,t1633,t1640,t1651","B46;A11;A12;A13;B11;B12;B13",7,"#VALEUR !","#VALEUR !","#VALEUR !","#VALEUR !",,,
